original_order,file,filetype,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes
9404,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,864,v|i-2s&pres=go,y qué vas a hacerle de la plastilina ?%mor: coord|y=and pro:int|qué=what v|i-2S&PRES=go aprep|a=to inf|hace-INF~pro:clit|3S=do prep|de=of det:art|el&f&SG=the n|plastilina&f=plasticine ?,%svd:,ir,0,1,2,s,pres,,,,
9405,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,872,.,has aplastado y ese no p(u)ede topa(r) .%mor: aux|habe-2S&PRES=have part|aplasta-PPART-m coord|y=and det:dem|ese=that adv|no=no v|pode-3S&PRES=can inf|topa-INF=bump_into .,%mor:,0,,,0,0,0,,,,
9406,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,872,aux|habe-2s&pres=have,has aplastado y ese no p(u)ede topa(r) .%mor: aux|habe-2S&PRES=have part|aplasta-PPART-m coord|y=and det:dem|ese=that adv|no=no v|pode-3S&PRES=can inf|topa-INF=bump_into .,%svd:,haber,0,1,2,s,pres,,,,
9407,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,872,v|pode-3s&pres=can,has aplastado y ese no p(u)ede topa(r) .%mor: aux|habe-2S&PRES=have part|aplasta-PPART-m coord|y=and det:dem|ese=that adv|no=no v|pode-3S&PRES=can inf|topa-INF=bump_into .,%svd:,poder,DP-dem,0,3,s,pres,,,,morphological error
9408,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,878,v|i-2s&pres=go,vas a hacer el nombre de papá ?%mor: v|i-2S&PRES=go aprep|a=to inf|hace-INF=do det:art|el&m&SG=the n|nombre&m=name prep|de=of n|papá&m=papa ?,%mor:,0,,,0,0,0,,,,
9409,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,878,v|i-2s&pres=go,vas a hacer el nombre de papá ?%mor: v|i-2S&PRES=go aprep|a=to inf|hace-INF=do det:art|el&m&SG=the n|nombre&m=name prep|de=of n|papá&m=papa ?,%svd:,ir,0,1,2,s,pres,,,,
9410,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,885,.,y la sacá(s) foto .%mor: coord|y=and pro:obj|la&f=she v|saca-2S&PRES=bring_out n|foto&m=photo .,%mor:,0,,,0,0,0,,,,
9411,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,885,v|saca-2s&pres=bring_out,y la sacá(s) foto .%mor: coord|y=and pro:obj|la&f=she v|saca-2S&PRES=bring_out n|foto&m=photo .,%svd:,sacar,0,1,2,s,pres,,,,overextension of acc to dat
9412,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,888,v|saca-2s&pres=bring_out,le sacás foto ?%mor: pro:ind|le=him v|saca-2S&PRES=bring_out n|foto&m=photo ?,%mor:,0,,,0,0,0,,,,
9413,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,888,v|saca-2s&pres=bring_out,le sacás foto ?%mor: pro:ind|le=him v|saca-2S&PRES=bring_out n|foto&m=photo ?,%svd:,sacar,0,1,2,s,pres,,,,
9414,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,890,.,sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
9415,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,892,.,bueno .%mor: co|bueno=good .,%mor:,0,,,0,0,0,,,,
9416,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,894,.,voy hace(r) un corazón pimedo [: primero] .%mor: v|i-1S&PRES=go inf|hace-INF=do det:art|un&m=one co:voc|corazón=heart adv|primero=first .,%mor:,0,,,0,0,0,,,,
9417,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,894,v|i-1s&pres=go,voy hace(r) un corazón pimedo [: primero] .%mor: v|i-1S&PRES=go inf|hace-INF=do det:art|un&m=one co:voc|corazón=heart adv|primero=first .,%svd:,ir,0,1,1,s,pres,,,,
9418,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,897,cop|se-3s&pres=be,"&uu, despacio, ves qué bruta que sos, despacio !%mor: cm|cm adv|despacio=slowly cm|cm co|ves=see pro:int|qué=what adj|bruto-f=coarse prep|que=than cop|se-3S&PRES=be cm|cm adv|despacio=slowly !",%mor:,0,,,0,0,0,,,,
9419,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,897,cop|se-3s&pres=be,"&uu, despacio, ves qué bruta que sos, despacio !%mor: cm|cm adv|despacio=slowly cm|cm co|ves=see pro:int|qué=what adj|bruto-f=coarse prep|que=than cop|se-3S&PRES=be cm|cm adv|despacio=slowly !",%svd:,ser,0,1,2,s,pres,,,,
9420,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,901,.,"+< no, pedo [: pero] , pedo [: pero] .%mor: co|no=no cm|cm conj|pero=but cm|cm conj|pero=but .",%mor:,0,,,0,0,0,,,,
9421,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,903,v|hace-2s&pres=do,"&ay, me lo hacés, mami ?%mor: cm|cm pro:obj|me=me pro:obj|lo&m=him v|hace-2S&PRES=do cm|cm n|mami&f=mommy ?",%mor:,0,,,0,0,0,,,,
9422,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,903,v|hace-2s&pres=do,"&ay, me lo hacés, mami ?%mor: cm|cm pro:obj|me=me pro:obj|lo&m=him v|hace-2S&PRES=do cm|cm n|mami&f=mommy ?",%svd:,hacer,0,1,2,s,pres,,,,
9423,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,906,v|enseña-2s&pres=teach,me enseñá(s) ?%mor: pro:obj|me=me v|enseña-2S&PRES=teach ?,%mor:,0,,,0,0,0,,,,
9424,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,906,v|enseña-2s&pres=teach,me enseñá(s) ?%mor: pro:obj|me=me v|enseña-2S&PRES=teach ?,%svd:,enseñar,0,1,2,s,pres,,same,,
9425,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,908,.,"o hacé acá nomás, y hago el nomb(r)e .%mor: coord|o=or imp|hace-2S&IMP=do adv|acá=there adv|nomás=only cm|cm coord|y=and v|hace-1S&PRES=do det:art|el&m&SG=the n|nombre&m=name .",%mor:,0,,,0,0,0,,,,
9426,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,908,v|hace-1s&pres=do,"o hacé acá nomás, y hago el nomb(r)e .%mor: coord|o=or imp|hace-2S&IMP=do adv|acá=there adv|nomás=only cm|cm coord|y=and v|hace-1S&PRES=do det:art|el&m&SG=the n|nombre&m=name .",%svd:,hacer,0,1,1,s,pres,switch,switch,,
9427,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,911,.,"dos, po(r)que mi papá tiene dos xxx .%mor: det:num|dos=two cm|cm conj|porque=because det:poss|mi=my co:voc|papá v|tene-3S&PRES=have det:num|dos=two .",%mor:,0,,,0,0,0,,,,
9428,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,911,.,"dos, po(r)que mi papá tiene dos xxx .%com: Araceli canturrea .",%com:,0,,,0,0,0,,,,
9429,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,911,v|tene-3s&pres=have,"dos, po(r)que mi papá tiene dos xxx .%mor: det:num|dos=two cm|cm conj|porque=because det:poss|mi=my co:voc|papá v|tene-3S&PRES=have det:num|dos=two .",%svd:,tener,DP-def,1,3,s,pres,,switch,,
9430,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,925,.,"no, pero hacelo bien, si querés que él lo saque .%mor: co|no=no cm|cm conj|pero=but imp|hace-2S&IMP~pro:clit|OBJ&m=do adv|bien=well cm|cm conj|si=if v|quere-2S&PRES=want pro:rel|que=that pro:sub|él&m=he pro:obj|lo&m=him v|saca-13S&SUB&PRES=bring_out .",%mor:,0,,,0,0,0,,,,
9431,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,925,v|quere-2s&pres=want,"no, pero hacelo bien, si querés que él lo saque .%mor: co|no=no cm|cm conj|pero=but imp|hace-2S&IMP~pro:clit|OBJ&m=do adv|bien=well cm|cm conj|si=if v|quere-2S&PRES=want pro:rel|que=that pro:sub|él&m=he pro:obj|lo&m=him v|saca-13S&SUB&PRES=bring_out .",%svd:,querer,0,1,2,s,pres,same,same,,
9432,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,925,v|saca-13s&sub&pres=bring_out,"no, pero hacelo bien, si querés que él lo saque .%mor: co|no=no cm|cm conj|pero=but imp|hace-2S&IMP~pro:clit|OBJ&m=do adv|bien=well cm|cm conj|si=if v|quere-2S&PRES=want pro:rel|que=that pro:sub|él&m=he pro:obj|lo&m=him v|saca-13S&SUB&PRES=bring_out .",%svd:,sacar,1,1,3,s,sub&pres,switch,switch,,
9433,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,932,v|hace-1s&pres=do,y de(s)pué(s) yo te hago un corazoncito !%mor: coord|y=and adv|después=after pro:sub|yo=I pro:obj|te=you v|hace-1S&PRES=do det:art|un&m=one n|corazón&m-DIM=heart !,%mor:,0,,,0,0,0,,,,
9434,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,932,v|hace-1s&pres=do,y de(s)pué(s) yo te hago un corazoncito !%mor: coord|y=and adv|después=after pro:sub|yo=I pro:obj|te=you v|hace-1S&PRES=do det:art|un&m=one n|corazón&m-DIM=heart !,%svd:,hacer,1,1,1,s,pres,,switch,,
9435,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,935,.,corazón xxx .%mor: co:voc|corazón=heart .,%mor:,0,,,0,0,0,,,,
9436,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,939,.,+< hacé .%mor: imp|hace-2S&IMP=do .,%mor:,0,,,0,0,0,,,,
9437,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,941,v|i-3s&pres=go,"pero &depra, despacio porque se te va a romper el, la lapicera +...%mor: conj|pero=but cm|cm adv|despacio=slowly conj|porque=because pro:refl|se=itself pro:obj|te=you v|i-3S&PRES=go aprep|a=to inf|rompe-INF=break det:art|el&m&SG=the cm|cm det:art|el&f&SG=the n|lapicera&f=pen +...",%mor:,0,,,0,0,0,,,,
9438,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,941,v|i-3s&pres=go,"pero &depra, despacio porque se te va a romper el, la lapicera +...%mor: conj|pero=but cm|cm adv|despacio=slowly conj|porque=because pro:refl|se=itself pro:obj|te=you v|i-3S&PRES=go aprep|a=to inf|rompe-INF=break det:art|el&m&SG=the cm|cm det:art|el&f&SG=the n|lapicera&f=pen +...",%svd:,ir,DP-def,0,3,s,pres,,,,
9439,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,946,.,y no te va a servir má(s) .%mor: coord|y=and adv|no=no pro:obj|te=you v|i-3S&PRES=go aprep|a=to inf|servi-INF=serve adv|más=more .,%mor:,0,,,0,0,0,,,,
9440,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,946,v|i-3s&pres=go,y no te va a servir má(s) .%mor: coord|y=and adv|no=no pro:obj|te=you v|i-3S&PRES=go aprep|a=to inf|servi-INF=serve adv|más=more .,%svd:,ir,0,0,3,s,pres,,,,
9441,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,949,.,"&aaaaahhhjjj, xxx .%mor: cm|cm .",%mor:,0,,,0,0,0,,,,
9442,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,956,.,"no, grande hacé .%mor: co|no=no cm|cm adj|grande=big imp|hace-2S&IMP=do .",%mor:,0,,,0,0,0,,,,
9443,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,958,.,xxx .,%mor:,0,,,0,0,0,,,,
9444,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,959,.,"+< la xxx acá un poquito má(s) grande, así .%mor: det:art|el&f&SG=the adv|acá=there det:art|un&m=one pro:indef|poquito=little adv|más=more adj|grande=big cm|cm adv|así=thus .",%mor:,0,,,0,0,0,,,,
9445,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,965,.,&anjá .,%mor:,0,,,0,0,0,,,,
9446,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,966,.,ahí e(s)tá .%mor: adv|ahí=there cop|esta-3S&PRES=be .,%mor:,0,,,0,0,0,,,,
9447,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,966,cop|esta-3s&pres=be,ahí e(s)tá .%mor: adv|ahí=there cop|esta-3S&PRES=be .,%svd:,estar,0,0,3,s,pres,,,,
9448,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,968,.,+< &auchh .,%mor:,0,,,0,0,0,,,,
9449,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,969,v|quere-2s&pres=want,no querés juga(r) con la masa ?%mor: adv|no=no v|quere-2S&PRES=want inf|juga-INF=play prep|con=with det:art|el&f&SG=the n|masa&f=masa ?,%mor:,0,,,0,0,0,,,,
9450,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,969,v|quere-2s&pres=want,no querés juga(r) con la masa ?%mor: adv|no=no v|quere-2S&PRES=want inf|juga-INF=play prep|con=with det:art|el&f&SG=the n|masa&f=masa ?,%svd:,querer,0,1,2,s,pres,,,,
9451,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,972,.,"y sí, voy a juga(r) con la masa .%mor: coord|y=and co|sí=yes cm|cm v|i-1S&PRES=go aprep|a=to inf|juga-INF=play prep|con=with det:art|el&f&SG=the n|masa&f=masa .",%mor:,0,,,0,0,0,,,,
9452,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,972,v|i-1s&pres=go,"y sí, voy a juga(r) con la masa .%mor: coord|y=and co|sí=yes cm|cm v|i-1S&PRES=go aprep|a=to inf|juga-INF=play prep|con=with det:art|el&f&SG=the n|masa&f=masa .",%svd:,ir,0,1,1,s,pres,,,,
9453,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,975,v|sali-3s&pret=leave,"&aaaahj, mami, me salió !%mor: cm|cm n|mami&f=mommy cm|cm pro:obj|me=me v|sali-3S&PRET=leave !",%mor:,0,,,0,0,0,,,,
9454,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,975,v|sali-3s&pret=leave,"&aaaahj, mami, me salió !%mor: cm|cm n|mami&f=mommy cm|cm pro:obj|me=me v|sali-3S&PRET=leave !",%svd:,salir,0,0,3,s,pret,,,,
9455,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,977,.,xxx .,%mor:,0,,,0,0,0,,,,
9456,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,978,.,borralo .%mor: imp|borra-2S&IMP~pro:clit|OBJ&m=erase .,%mor:,0,,,0,0,0,,,,
9457,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,982,v|borra-2s&sub&pres=erase,no borres ese !%mor: adv|no=no v|borra-2S&SUB&PRES=erase det:dem|ese=that !,%mor:,0,,,0,0,0,,,,
9458,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,982,v|borra-2s&sub&pres=erase,no borres ese !%mor: adv|no=no v|borra-2S&SUB&PRES=erase det:dem|ese=that !,%svd:,borrar,na,na,na,na,na,na,na,na,imperative
9459,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,986,v|tene-2s&pres=have,"tenés que hace(r) de nuevo, nomás, y listo !%mor: v|tene-2S&PRES=have pro:rel|que=that inf|hace-INF=do prep|de=of adj|nuevo-m=new cm|cm adv|nomás=only cm|cm coord|y=and adj|listo-m=ready !",%mor:,0,,,0,0,0,,,,
9460,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,986,v|tene-2s&pres=have,"tenés que hace(r) de nuevo, nomás, y listo !%mor: v|tene-2S&PRES=have pro:rel|que=that inf|hace-INF=do prep|de=of adj|nuevo-m=new cm|cm adv|nomás=only cm|cm coord|y=and adj|listo-m=ready !",%svd:,tener,0,1,2,s,pres,,,,
9461,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,990,.,ahí chiquito .%mor: adv|ahí=there n|chico&m-DIM=child^n|chiqui&m-DIM=little_one .,%mor:,0,,,0,0,0,,,,
9462,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,992,cop|esta-3s&pres=be,"ahí está,  perfecto !%mor: adv|ahí=there cop|esta-3S&PRES=be cm|cm adj|perfecto-m=perfect !",%mor:,0,,,0,0,0,,,,
9463,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,992,cop|esta-3s&pres=be,"ahí está,  perfecto !%mor: adv|ahí=there cop|esta-3S&PRES=be cm|cm adj|perfecto-m=perfect !",%svd:,estar,0,0,3,s,pres,,,,
9464,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,994,v|sali-3s&pres=leave,ves que te sale ya tu nombre ahora ?%mor: co|ves=see pro:rel|que=that pro:obj|te=you v|sali-3S&PRES=leave adv|ya=already det:poss|tu=your n|nombre&m=name adv|ahora=now ?,%mor:,0,,,0,0,0,,,,
9465,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,994,v|sali-3s&pres=leave,ves que te sale ya tu nombre ahora ?%mor: co|ves=see pro:rel|que=that pro:obj|te=you v|sali-3S&PRES=leave adv|ya=already det:poss|tu=your n|nombre&m=name adv|ahora=now ?,%svd:,salir,DP-def,0,3,s,pres,,,,
9466,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,997,cop|se-3s&pres=be,ya sos grande !%mor: adv|ya=already cop|se-2S&PRES=be adj|grande=big !,%mor:,0,,,0,0,0,,,,
9467,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,997,cop|se-2S&PRES=be,ya sos grande !%mor: adv|ya=already cop|se-2S&PRES=be adj|grande=big !,%svd:,ser,0,1,2,S,PRES,,switch,,
9468,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,999,.,chi [: sí] .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
9469,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,1001,cop|esta-3s&pres=be,está !%mor: cop|esta-3S&PRES=be !,%mor:,0,,,0,0,0,,,,
9470,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,1001,cop|esta-3s&pres=be,está !%mor: cop|esta-3S&PRES=be !,%svd:,estar,0,1?,3,s,pres,,,,unclear reference
9471,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,1003,.,&unjú .,%mor:,0,,,0,0,0,,,,
9472,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,1004,aux|esta-3s&pres=be,está hablando con el señor ?%mor: aux|esta-3S&PRES=be part|habla-PROG=speak prep|con=with det:art|el&m&SG=the co:voc|señor=sir ?,%mor:,0,,,0,0,0,,,,
9473,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,1004,aux|esta-3s&pres=be,está hablando con el señor ?%mor: aux|esta-3S&PRES=be part|habla-PROG=speak prep|con=with det:art|el&m&SG=the co:voc|señor=sir ?,%svd:,estar,0,1,3,s,pres,,,,
9474,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,1008,aux|esta-3s&pres=be,está hablando con el señor ?%mor: aux|esta-3S&PRES=be part|habla-PROG=speak prep|con=with det:art|el&m&SG=the co:voc|señor=sir ?,%mor:,0,,,0,0,0,,,,wrong speaker!
9474,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,1008,aux|esta-3s&pres=be,está hablando con el señor ?%mor: aux|esta-3S&PRES=be part|habla-PROG=speak prep|con=with det:art|el&m&SG=the co:voc|señor=sir ?,%svd:,estar,0,1,3,s,pres,,,,
9475,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,1013,.,sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
9476,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,1017,.,con la tía estaba hablando .%mor: prep|con=with det:art|el&f&SG=the n|tío-f=uncle cop|esta-13S&PAS=be part|habla-PROG=speak .,%mor:,0,,,0,0,0,,,,
9477,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,MOT,.,female,.,.,Mother,.,.,1017,cop|esta-13s&pas=be,con la tía estaba hablando .%mor: prep|con=with det:art|el&f&SG=the n|tío-f=uncle cop|esta-13S&PAS=be part|habla-PROG=speak .,%svd:,estar,0,1,3,s,pas,,,,
9478,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,1020,.,"mami, dame hacé un corazón ese .%mor: n|mami&f=mommy cm|cm imp|da-2S&IMP~pro:clit|1S=give imp|hace-2S&IMP=do det:art|un&m=one co:voc|corazón=heart det:dem|ese=that .",%mor:,0,,,0,0,0,,,,
9479,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,1028,v|deci-3s&pres=say,"no, dice +""/.%mor: co|no=no cm|cm v|deci-3S&PRES=say +""/.",%mor:,0,,,0,0,0,,,,
9480,AG-YMLG-2018-08-23-esp-cuentoninpad-tagged.cha,chi-mot,spa,change_corpus_later,CHI,4;3.18,female,.,.,Target_Child,.,.,1028,v|deci-3s&pres=say,"no, dice +""/.%mor: co|no=no cm|cm v|deci-3S&PRES=say +""/.",%svd:,decir,0,0,3,s,pres,,,,
